Date,Close,Volume,Open,High,Low
2019-01-02,19350.0,3645490.0,19350.0,19700.0,19350.0
2018-12-28,19450.0,5398870.0,19900.0,19900.0,19450.0
2018-12-27,19700.0,5295110.0,20000.0,20100.0,19550.0
2018-12-26,19600.0,2698340.0,19750.0,19900.0,19600.0
2018-12-25,19700.0,10259870.0,19850.0,20100.0,19350.0
2018-12-24,20450.0,4256860.0,20900.0,21050.0,20450.0
2018-12-21,20950.0,4783190.0,20850.0,20950.0,20650.0
2018-12-20,20950.0,3789140.0,21050.0,21250.0,20900.0
2018-12-19,21150.0,6094820.0,21300.0,21300.0,20900.0
2018-12-18,21300.0,8851800.0,20900.0,21300.0,20850.0
2018-12-17,21250.0,9396020.0,21600.0,21700.0,21250.0
2018-12-14,21800.0,8480850.0,22100.0,22150.0,21700.0
2018-12-13,22200.0,6756620.0,22600.0,22650.0,22200.0
2018-12-12,22500.0,6202910.0,22250.0,22550.0,22250.0
2018-12-11,22250.0,8853930.0,22150.0,22300.0,21900.0
2018-12-10,22100.0,7878260.0,22300.0,22450.0,21950.0
2018-12-07,22500.0,11401520.0,22550.0,22900.0,22500.0
2018-12-06,22500.0,16303360.0,22200.0,22600.0,22050.0
2018-12-05,22200.0,12889350.0,21700.0,22400.0,21550.0
2018-12-04,22000.0,7706990.0,22100.0,22200.0,21900.0
2018-12-03,22150.0,10288180.0,21650.0,22200.0,21650.0
2018-11-30,21550.0,19573090.0,20800.0,21950.0,20800.0
2018-11-29,20900.0,4283920.0,20850.0,21100.0,20800.0
2018-11-28,20850.0,2219320.0,20700.0,20850.0,20600.0
2018-11-27,20650.0,4043460.0,20950.0,21000.0,20550.0
2018-11-26,20800.0,2628870.0,20950.0,20950.0,20800.0
2018-11-23,20950.0,4104800.0,21200.0,21200.0,20950.0
2018-11-22,21200.0,4180020.0,21300.0,21400.0,21150.0
2018-11-21,21350.0,5091520.0,20900.0,21350.0,20900.0
2018-11-20,21100.0,3828300.0,21050.0,21200.0,20900.0
2018-11-19,21300.0,3227780.0,21250.0,21350.0,21000.0
2018-11-16,21250.0,5174300.0,20700.0,21350.0,20700.0
2018-11-15,20450.0,3299020.0,20250.0,20900.0,20250.0
2018-11-14,20250.0,3922210.0,20550.0,20700.0,20100.0
2018-11-13,20550.0,2827250.0,20500.0,20700.0,20400.0
2018-11-12,20800.0,1643350.0,20500.0,20950.0,20500.0
2018-11-09,20900.0,4471580.0,21450.0,21450.0,20850.0
2018-11-08,21400.0,2147700.0,21800.0,21800.0,21400.0
2018-11-07,21500.0,2783650.0,21650.0,21650.0,21350.0
2018-11-06,21500.0,3581010.0,22000.0,22000.0,21500.0
2018-11-05,21850.0,3077230.0,21700.0,21950.0,21550.0
2018-11-02,21800.0,4290860.0,21700.0,22150.0,21550.0
2018-11-01,21500.0,2787460.0,21800.0,21900.0,21500.0
2018-10-31,21900.0,5037930.0,21700.0,21900.0,21500.0
2018-10-30,21350.0,5457910.0,21250.0,21700.0,21150.0
2018-10-29,21250.0,3861530.0,21000.0,21300.0,20950.0
2018-10-26,21050.0,5230060.0,21200.0,21450.0,20900.0
2018-10-25,21000.0,5386150.0,20400.0,21050.0,20350.0
2018-10-24,21050.0,3211900.0,21400.0,21600.0,21050.0
2018-10-23,21400.0,7564000.0,21100.0,21600.0,20850.0
2018-10-22,21100.0,3925760.0,21550.0,21700.0,21100.0
2018-10-19,21000.0,4184120.0,20800.0,21350.0,20700.0
2018-10-18,21150.0,4181130.0,21650.0,21650.0,21150.0
2018-10-17,21650.0,7054300.0,21650.0,22100.0,21550.0
2018-10-16,21750.0,3525870.0,21300.0,21900.0,21300.0
2018-10-15,21300.0,4251170.0,21900.0,21900.0,21300.0
2018-10-12,21800.0,8482230.0,21000.0,21950.0,21000.0
2018-10-11,21250.0,10786560.0,21250.0,22200.0,21250.0
2018-10-10,22750.0,11204970.0,22900.0,22950.0,22450.0
2018-10-09,23050.0,12851160.0,23750.0,23800.0,23050.0
2018-10-08,23750.0,5122700.0,23600.0,23850.0,23500.0
2018-10-05,23700.0,7423070.0,24000.0,24250.0,23700.0
2018-10-04,24000.0,21454340.0,23250.0,24300.0,23200.0
2018-10-03,23100.0,3420120.0,22950.0,23100.0,22900.0
2018-10-02,22900.0,4892350.0,23100.0,23150.0,22850.0
2018-10-01,23100.0,5220190.0,23100.0,23400.0,22950.0
2018-09-28,23100.0,7395590.0,23000.0,23400.0,22950.0
2018-09-27,23000.0,4363390.0,23100.0,23100.0,22900.0
2018-09-26,23000.0,5566750.0,22850.0,23250.0,22800.0
2018-09-25,22900.0,5973420.0,22900.0,23300.0,22900.0
2018-09-24,23200.0,6826500.0,23100.0,23400.0,23100.0
2018-09-21,22950.0,8952940.0,22700.0,23050.0,22550.0
2018-09-20,22600.0,4036940.0,22400.0,22700.0,22350.0
2018-09-19,22400.0,5657510.0,22100.0,22550.0,22100.0
2018-09-18,22100.0,5675280.0,21800.0,22150.0,21700.0
2018-09-17,22100.0,8461690.0,22500.0,22600.0,22000.0
2018-09-14,22600.0,10570970.0,22800.0,22900.0,22400.0
2018-09-13,22800.0,3451510.0,22900.0,23100.0,22750.0
2018-09-12,22750.0,3318140.0,23100.0,23200.0,22750.0
2018-09-11,23000.0,3731660.0,22650.0,23000.0,22600.0
2018-09-10,22650.0,2735620.0,22850.0,22900.0,22550.0
2018-09-07,22850.0,3703440.0,22450.0,22850.0,22400.0
2018-09-06,22450.0,4313740.0,22750.0,22950.0,22350.0
2018-09-05,22750.0,7095770.0,23000.0,23200.0,22600.0
2018-09-04,23100.0,6862680.0,23600.0,23750.0,23100.0
2018-08-31,23700.0,6531540.0,24200.0,24400.0,23700.0
2018-08-30,24100.0,6520160.0,23700.0,24150.0,23650.0
2018-08-29,23750.0,4080410.0,23900.0,23950.0,23650.0
2018-08-28,23900.0,6161990.0,24050.0,24250.0,23800.0
2018-08-27,23900.0,11328550.0,23700.0,24150.0,23550.0
2018-08-24,23500.0,6570400.0,23500.0,23750.0,23000.0
2018-08-23,23450.0,3718100.0,23400.0,23550.0,23300.0
2018-08-22,23400.0,5422380.0,23700.0,23700.0,23300.0
2018-08-21,23450.0,5127320.0,22850.0,23450.0,22850.0
2018-08-20,22900.0,5175120.0,23400.0,23550.0,22900.0
2018-08-17,23400.0,4898520.0,23900.0,23950.0,23400.0
2018-08-16,23700.0,7552020.0,23000.0,23700.0,22800.0
2018-08-15,23300.0,10837570.0,23900.0,24200.0,23300.0
2018-08-14,23850.0,6323050.0,24350.0,24500.0,23850.0
2018-08-13,24350.0,12961940.0,23150.0,24350.0,23050.0
